"","Year","Ceremony","Category","Nominee","Additional.Info","Won.Academy.Award","Film","Artist","Film.ID"
"931","2003","2003 (76th)","Animated Feature Film","The Triplets of Belleville","Sylvain Chomet","NO","The Triplets of Belleville","Sylvain Chomet","The Triplets of Belleville (2003)"
"932","2003","2003 (76th)","Art Direction","Girl with a Pearl Earring","Art Direction: Ben Van Os; Set Decoration: Cecile Heideman","NO","Girl with a Pearl Earring","Art Direction: Ben Van Os; Set Decoration: Cecile Heideman","Girl with a Pearl Earring (2003)"
"933","2003","2003 (76th)","Art Direction","The Last Samurai","Art Direction: Lilly Kilvert; Set Decoration: Gretchen Rau","NO","The Last Samurai","Art Direction: Lilly Kilvert; Set Decoration: Gretchen Rau","The Last Samurai (2003)"
"934","2003","2003 (76th)","Art Direction","The Lord of the Rings: The Return of the King","Art Direction: Grant Major; Set Decoration: Dan Hennah and Alan Lee","YES","The Lord of the Rings: The Return of the King","Art Direction: Grant Major; Set Decoration: Dan Hennah and Alan Lee","The Lord of the Rings: The Return of the King (2003)"
"935","2003","2003 (76th)","Art Direction","Master and Commander: The Far Side of the World","Art Direction: William Sandell; Set Decoration: Robert Gould","NO","Master and Commander: The Far Side of the World","Art Direction: William Sandell; Set Decoration: Robert Gould","Master and Commander: The Far Side of the World (2003)"
"936","2003","2003 (76th)","Art Direction","Seabiscuit","Art Direction: Jeannine Oppewall; Set Decoration: Leslie Pope","NO","Seabiscuit","Art Direction: Jeannine Oppewall; Set Decoration: Leslie Pope","Seabiscuit (2003)"
"937","2003","2003 (76th)","Cinematography","City of God","Cesar Charlone","NO","City of God","Cesar Charlone","City of God (2003)"
"938","2003","2003 (76th)","Cinematography","Cold Mountain","John Seale","NO","Cold Mountain","John Seale","Cold Mountain (2003)"
"939","2003","2003 (76th)","Cinematography","Girl with a Pearl Earring","Eduardo Serra","NO","Girl with a Pearl Earring","Eduardo Serra","Girl with a Pearl Earring (2003)"
"940","2003","2003 (76th)","Cinematography","Master and Commander: The Far Side of the World","Russell Boyd","YES","Master and Commander: The Far Side of the World","Russell Boyd","Master and Commander: The Far Side of the World (2003)"
"941","2003","2003 (76th)","Cinematography","Seabiscuit","John Schwartzman","NO","Seabiscuit","John Schwartzman","Seabiscuit (2003)"
"942","2003","2003 (76th)","Costume Design","Girl with a Pearl Earring","Dien van Straalen","NO","Girl with a Pearl Earring","Dien van Straalen","Girl with a Pearl Earring (2003)"
"943","2003","2003 (76th)","Costume Design","The Last Samurai","Ngila Dickson","NO","The Last Samurai","Ngila Dickson","The Last Samurai (2003)"
"944","2003","2003 (76th)","Costume Design","The Lord of the Rings: The Return of the King","Ngila Dickson and Richard Taylor","YES","The Lord of the Rings: The Return of the King","Ngila Dickson and Richard Taylor","The Lord of the Rings: The Return of the King (2003)"
"945","2003","2003 (76th)","Costume Design","Master and Commander: The Far Side of the World","Wendy Stites","NO","Master and Commander: The Far Side of the World","Wendy Stites","Master and Commander: The Far Side of the World (2003)"
"946","2003","2003 (76th)","Costume Design","Seabiscuit","Judianna Makovsky","NO","Seabiscuit","Judianna Makovsky","Seabiscuit (2003)"
"947","2003","2003 (76th)","Directing","City of God","Fernando Meirelles","NO","City of God","Fernando Meirelles","City of God (2003)"
"948","2003","2003 (76th)","Directing","The Lord of the Rings: The Return of the King","Peter Jackson","YES","The Lord of the Rings: The Return of the King","Peter Jackson","The Lord of the Rings: The Return of the King (2003)"
"949","2003","2003 (76th)","Directing","Lost in Translation","Sofia Coppola","NO","Lost in Translation","Sofia Coppola","Lost in Translation (2003)"
"950","2003","2003 (76th)","Directing","Master and Commander: The Far Side of the World","Peter Weir","NO","Master and Commander: The Far Side of the World","Peter Weir","Master and Commander: The Far Side of the World (2003)"
"951","2003","2003 (76th)","Directing","Mystic River","Clint Eastwood","NO","Mystic River","Clint Eastwood","Mystic River (2003)"
"952","2003","2003 (76th)","Documentary (Feature)","Balseros","Carlos Bosch and Josep Maria Domenech","NO","Balseros","Carlos Bosch and Josep Maria Domenech","Balseros (2003)"
"953","2003","2003 (76th)","Documentary (Feature)","Capturing the Friedmans","Andrew Jarecki and Marc Smerling","NO","Capturing the Friedmans","Andrew Jarecki and Marc Smerling","Capturing the Friedmans (2003)"
"954","2003","2003 (76th)","Documentary (Feature)","The Fog of War","Errol Morris and Michael Williams","YES","The Fog of War","Errol Morris and Michael Williams","The Fog of War (2003)"
"955","2003","2003 (76th)","Documentary (Feature)","My Architect","Nathaniel Kahn and Susan R. Behr","NO","My Architect","Nathaniel Kahn and Susan R. Behr","My Architect (2003)"
"956","2003","2003 (76th)","Documentary (Feature)","The Weather Underground","Sam Green and Bill Siegel","NO","The Weather Underground","Sam Green and Bill Siegel","The Weather Underground (2003)"
"957","2003","2003 (76th)","Documentary (Short Subject)","Asylum","Sandy McLeod and Gini Reticker","NO","Asylum","Sandy McLeod and Gini Reticker","Asylum (2003)"
"958","2003","2003 (76th)","Documentary (Short Subject)","Chernobyl Heart","Maryann DeLeo","YES","Chernobyl Heart","Maryann DeLeo","Chernobyl Heart (2003)"
"959","2003","2003 (76th)","Documentary (Short Subject)","Ferry Tales","Katja Esson","NO","Ferry Tales","Katja Esson","Ferry Tales (2003)"
"960","2003","2003 (76th)","Film Editing","City of God","Daniel Rezende","NO","City of God","Daniel Rezende","City of God (2003)"
"961","2003","2003 (76th)","Film Editing","Cold Mountain","Walter Murch","NO","Cold Mountain","Walter Murch","Cold Mountain (2003)"
"962","2003","2003 (76th)","Film Editing","The Lord of the Rings: The Return of the King","Jamie Selkirk","YES","The Lord of the Rings: The Return of the King","Jamie Selkirk","The Lord of the Rings: The Return of the King (2003)"
"963","2003","2003 (76th)","Film Editing","Master and Commander: The Far Side of the World","Lee Smith","NO","Master and Commander: The Far Side of the World","Lee Smith","Master and Commander: The Far Side of the World (2003)"
"964","2003","2003 (76th)","Film Editing","Seabiscuit","William Goldenberg","NO","Seabiscuit","William Goldenberg","Seabiscuit (2003)"
"965","2003","2003 (76th)","Foreign Language Film","The Barbarian Invasions","Canada","YES","The Barbarian Invasions","Canada","The Barbarian Invasions (2003)"
"966","2003","2003 (76th)","Foreign Language Film","Evil","Sweden","NO","Evil","Sweden","Evil (2003)"
"967","2003","2003 (76th)","Foreign Language Film","The Twilight Samurai","Japan","NO","The Twilight Samurai","Japan","The Twilight Samurai (2003)"
"968","2003","2003 (76th)","Foreign Language Film","Twin Sisters","The Netherlands","NO","Twin Sisters","The Netherlands","Twin Sisters (2003)"
"969","2003","2003 (76th)","Foreign Language Film","Zelary","Czech Republic","NO","Zelary","Czech Republic","Zelary (2003)"
"970","2003","2003 (76th)","Makeup","The Lord of the Rings: The Return of the King","Richard Taylor and Peter King","YES","The Lord of the Rings: The Return of the King","Richard Taylor and Peter King","The Lord of the Rings: The Return of the King (2003)"
"971","2003","2003 (76th)","Makeup","Master and Commander: The Far Side of the World","Edouard Henriques III and Yolanda Toussieng","NO","Master and Commander: The Far Side of the World","Edouard Henriques III and Yolanda Toussieng","Master and Commander: The Far Side of the World (2003)"
"972","2003","2003 (76th)","Makeup","Pirates of the Caribbean: The Curse of the Black Pearl","Ve Neill and Martin Samuel","NO","Pirates of the Caribbean: The Curse of the Black Pearl","Ve Neill and Martin Samuel","Pirates of the Caribbean: The Curse of the Black Pearl (2003)"
"973","2003","2003 (76th)","Music (Scoring)","Big Fish","Danny Elfman","NO","Big Fish","Danny Elfman","Big Fish (2003)"
"974","2003","2003 (76th)","Music (Scoring)","Cold Mountain","Gabriel Yared","NO","Cold Mountain","Gabriel Yared","Cold Mountain (2003)"
"975","2003","2003 (76th)","Music (Scoring)","Finding Nemo","Thomas Newman","NO","Finding Nemo","Thomas Newman","Finding Nemo (2003)"
"976","2003","2003 (76th)","Music (Scoring)","House of Sand and Fog","James Horner","NO","House of Sand and Fog","James Horner","House of Sand and Fog (2003)"
"977","2003","2003 (76th)","Music (Scoring)","The Lord of the Rings: The Return of the King","Howard Shore","YES","The Lord of the Rings: The Return of the King","Howard Shore","The Lord of the Rings: The Return of the King (2003)"
"978","2003","2003 (76th)","Music (Song)","The Triplets of Belleville","Music by Benoît Charest; Lyric by Sylvain Chomet","NO","The Triplets of Belleville","Music by Benoît Charest; Lyric by Sylvain Chomet","The Triplets of Belleville (2003)"
"979","2003","2003 (76th)","Music (Song)","The Lord of the Rings: The Return of the King","Music and Lyric by Fran Walsh and Howard Shore and Annie Lennox","YES","The Lord of the Rings: The Return of the King","Music and Lyric by Fran Walsh and Howard Shore and Annie Lennox","The Lord of the Rings: The Return of the King (2003)"
"980","2003","2003 (76th)","Music (Song)","A Mighty Wind","Music and Lyric by Michael McKean and Annette O'Toole","NO","A Mighty Wind","Music and Lyric by Michael McKean and Annette O'Toole","A Mighty Wind (2003)"
"981","2003","2003 (76th)","Music (Song)","Cold Mountain","Music and Lyric by T Bone Burnett and Elvis Costello","NO","Cold Mountain","Music and Lyric by T Bone Burnett and Elvis Costello","Cold Mountain (2003)"
"982","2003","2003 (76th)","Music (Song)","Cold Mountain","Music and Lyric by Sting","NO","Cold Mountain","Music and Lyric by Sting","Cold Mountain (2003)"
"983","2003","2003 (76th)","Best Picture","The Lord of the Rings: The Return of the King","Barrie M. Osborne, Peter Jackson and Fran Walsh, Producers","YES","The Lord of the Rings: The Return of the King","Barrie M. Osborne, Peter Jackson and Fran Walsh, Producers","The Lord of the Rings: The Return of the King (2003)"
"984","2003","2003 (76th)","Best Picture","Lost in Translation","Ross Katz and Sofia Coppola, Producers","NO","Lost in Translation","Ross Katz and Sofia Coppola, Producers","Lost in Translation (2003)"
"985","2003","2003 (76th)","Best Picture","Master and Commander: The Far Side of the World","Samuel Goldwyn, Jr., Peter Weir and Duncan Henderson, Producers","NO","Master and Commander: The Far Side of the World","Samuel Goldwyn, Jr., Peter Weir and Duncan Henderson, Producers","Master and Commander: The Far Side of the World (2003)"
"986","2003","2003 (76th)","Best Picture","Mystic River","Robert Lorenz, Judie G. Hoyt and Clint Eastwood, Producers","NO","Mystic River","Robert Lorenz, Judie G. Hoyt and Clint Eastwood, Producers","Mystic River (2003)"
"987","2003","2003 (76th)","Best Picture","Seabiscuit","Kathleen Kennedy, Frank Marshall and Gary Ross, Producers","NO","Seabiscuit","Kathleen Kennedy, Frank Marshall and Gary Ross, Producers","Seabiscuit (2003)"
"988","2003","2003 (76th)","Short Film (Animated)","Boundin'","Bud Luckey","NO","Boundin'","Bud Luckey","Boundin' (2003)"
"989","2003","2003 (76th)","Short Film (Animated)","Destino","Dominique Monfery and Roy Edward Disney","NO","Destino","Dominique Monfery and Roy Edward Disney","Destino (2003)"
"990","2003","2003 (76th)","Short Film (Animated)","Gone Nutty","Carlos Saldanha and John C. Donkin","NO","Gone Nutty","Carlos Saldanha and John C. Donkin","Gone Nutty (2003)"
"991","2003","2003 (76th)","Short Film (Animated)","Harvie Krumpet","Adam Elliot","YES","Harvie Krumpet","Adam Elliot","Harvie Krumpet (2003)"
"992","2003","2003 (76th)","Short Film (Animated)","Nibbles","Chris Hinton","NO","Nibbles","Chris Hinton","Nibbles (2003)"
"993","2003","2003 (76th)","Short Film (Live Action)","Die Rote Jacke (The Red Jacket)","Florian Baxmeyer","NO","Die Rote Jacke (The Red Jacket)","Florian Baxmeyer","Die Rote Jacke (The Red Jacket) (2003)"
"994","2003","2003 (76th)","Short Film (Live Action)","Most (The Bridge)","Bobby Garabedian and William Zabka","NO","Most (The Bridge)","Bobby Garabedian and William Zabka","Most (The Bridge) (2003)"
"995","2003","2003 (76th)","Short Film (Live Action)","Squash","Lionel Bailliu","NO","Squash","Lionel Bailliu","Squash (2003)"
"996","2003","2003 (76th)","Short Film (Live Action)","(A) Torzija [(A) Torsion]","Stefan Arsenijevi¿","NO","(A) Torzija [(A) Torsion]","Stefan Arsenijevi¿","(A) Torzija [(A) Torsion] (2003)"
"997","2003","2003 (76th)","Short Film (Live Action)","Two Soldiers","Aaron Schneider and Andrew J. Sacks","YES","Two Soldiers","Aaron Schneider and Andrew J. Sacks","Two Soldiers (2003)"
"998","2003","2003 (76th)","Sound","The Last Samurai","Andy Nelson, Anna Behlmer and Jeff Wexler","NO","The Last Samurai","Andy Nelson, Anna Behlmer and Jeff Wexler","The Last Samurai (2003)"
"999","2003","2003 (76th)","Sound","The Lord of the Rings: The Return of the King","Christopher Boyes, Michael Semanick, Michael Hedges and Hammond Peek","YES","The Lord of the Rings: The Return of the King","Christopher Boyes, Michael Semanick, Michael Hedges and Hammond Peek","The Lord of the Rings: The Return of the King (2003)"
"1000","2003","2003 (76th)","Sound","Master and Commander: The Far Side of the World","Paul Massey, D.M. Hemphill and Arthur Rochester","NO","Master and Commander: The Far Side of the World","Paul Massey, D.M. Hemphill and Arthur Rochester","Master and Commander: The Far Side of the World (2003)"
"1001","2003","2003 (76th)","Sound","Pirates of the Caribbean: The Curse of the Black Pearl","Christopher Boyes, David Parker, David Campbell and Lee Orloff","NO","Pirates of the Caribbean: The Curse of the Black Pearl","Christopher Boyes, David Parker, David Campbell and Lee Orloff","Pirates of the Caribbean: The Curse of the Black Pearl (2003)"
"1002","2003","2003 (76th)","Sound","Seabiscuit","Andy Nelson, Anna Behlmer and Tod A. Maitland","NO","Seabiscuit","Andy Nelson, Anna Behlmer and Tod A. Maitland","Seabiscuit (2003)"
"1003","2003","2003 (76th)","Sound Editing","Finding Nemo","Gary Rydstrom and Michael Silvers","NO","Finding Nemo","Gary Rydstrom and Michael Silvers","Finding Nemo (2003)"
"1004","2003","2003 (76th)","Sound Editing","Master and Commander: The Far Side of the World","Richard King","YES","Master and Commander: The Far Side of the World","Richard King","Master and Commander: The Far Side of the World (2003)"
"1005","2003","2003 (76th)","Sound Editing","Pirates of the Caribbean: The Curse of the Black Pearl","Christopher Boyes and George Watters II","NO","Pirates of the Caribbean: The Curse of the Black Pearl","Christopher Boyes and George Watters II","Pirates of the Caribbean: The Curse of the Black Pearl (2003)"
"1006","2003","2003 (76th)","Visual Effects","The Lord of the Rings: The Return of the King","Jim Rygiel, Joe Letteri, Randall William Cook and Alex Funke","YES","The Lord of the Rings: The Return of the King","Jim Rygiel, Joe Letteri, Randall William Cook and Alex Funke","The Lord of the Rings: The Return of the King (2003)"
